operation,timestamp_us,latency_us
TOTAL,1715137817342863,54
TOTAL,1715137817343296,850
TOTAL,1715137817344151,13
TOTAL,1715137817344175,367
TOTAL,1715137817344548,1003987
TOTAL,1715137818348545,44
TOTAL,1715137818348625,190
TOTAL,1715137818348820,1004115
TOTAL,1715137819352946,62
TOTAL,1715137819353387,973
TOTAL,1715137819354368,15
TOTAL,1715137819354398,327
TOTAL,1715137819354729,1003503
TOTAL,1715137820358231,29
TOTAL,1715137820358272,171
TOTAL,1715137820358446,1003574
TOTAL,1715137821362019,26
TOTAL,1715137821362064,225
TOTAL,1715137821362292,1002221
TOTAL,1715137822364515,22
TOTAL,1715137822364662,422
TOTAL,1715137822365089,18
TOTAL,1715137822365255,438
TOTAL,1715137822365695,10
TOTAL,1715137822365709,127
TOTAL,1715137822365839,1002888
TOTAL,1715137823368725,25
TOTAL,1715137823368763,233
TOTAL,1715137823369001,1002081
TOTAL,1715137824371078,13
TOTAL,1715137824371296,379
TOTAL,1715137824371677,5
TOTAL,1715137824371871,431
TOTAL,1715137824372303,6
TOTAL,1715137824372312,164
TOTAL,1715137824372478,1002953
TOTAL,1715137825375433,22
TOTAL,1715137825375473,199
TOTAL,1715137825375674,1002643
TOTAL,1715137826378318,27
TOTAL,1715137826378548,562
TOTAL,1715137826379114,6
TOTAL,1715137826379319,419
TOTAL,1715137826379740,14
TOTAL,1715137826379929,467
TOTAL,1715137826380398,21
TOTAL,1715137826380594,513
TOTAL,1715137826381110,14
TOTAL,1715137826381128,191
TOTAL,1715137826381321,1002920
TOTAL,1715137827384244,23
TOTAL,1715137827384461,449
TOTAL,1715137827384912,9
TOTAL,1715137827385095,491
TOTAL,1715137827385590,17
TOTAL,1715137827385775,563
TOTAL,1715137827386340,5
TOTAL,1715137827386349,180
TOTAL,1715137827386532,1002979
TOTAL,1715137828389513,22
TOTAL,1715137828389769,441
TOTAL,1715137828390212,8
TOTAL,1715137828390224,134
TOTAL,1715137828390361,1002896
TOTAL,1715137829393258,27
TOTAL,1715137829393299,170
TOTAL,1715137829393472,1002492
TOTAL,1715137830395965,20
TOTAL,1715137830396002,197
TOTAL,1715137830396203,1002267
TOTAL,1715137831398472,21
TOTAL,1715137831398510,201
TOTAL,1715137831398714,1002825
TOTAL,1715137832401544,27
TOTAL,1715137832401853,440
TOTAL,1715137832402297,13
TOTAL,1715137832402503,502
TOTAL,1715137832403009,15
TOTAL,1715137832403033,197
TOTAL,1715137832403233,1002840
TOTAL,1715137833406075,27
TOTAL,1715137833406394,644
TOTAL,1715137833407040,8
TOTAL,1715137833407052,157
TOTAL,1715137833407228,1002846
TOTAL,1715137834410079,23
TOTAL,1715137834410123,174
TOTAL,1715137834410300,1002347
TOTAL,1715137835412648,26
TOTAL,1715137835412689,204
TOTAL,1715137835412897,1002584
TOTAL,1715137836415480,14
TOTAL,1715137836415502,161
TOTAL,1715137836415667,1002821
TOTAL,1715137837418491,26
TOTAL,1715137837418532,185
TOTAL,1715137837418721,1003614
TOTAL,1715137838422337,29
TOTAL,1715137838422636,565
TOTAL,1715137838423206,12
TOTAL,1715137838423243,238
TOTAL,1715137838423483,1002179
TOTAL,1715137839425658,14
TOTAL,1715137839425841,363
TOTAL,1715137839426206,7
TOTAL,1715137839426361,337
TOTAL,1715137839426699,8
TOTAL,1715137839426710,112
TOTAL,1715137839426824,1002861
TOTAL,1715137840429686,21
TOTAL,1715137840429933,533
TOTAL,1715137840430473,17
TOTAL,1715137840430501,197
TOTAL,1715137840430701,1002836
TOTAL,1715137841433537,24
TOTAL,1715137841433799,556
TOTAL,1715137841434359,14
TOTAL,1715137841434382,795
TOTAL,1715137841435180,1002366
TOTAL,1715137842437542,15
TOTAL,1715137842437564,139
TOTAL,1715137842437706,1003093
TOTAL,1715137843440802,30
TOTAL,1715137843441080,511
TOTAL,1715137843441598,18
TOTAL,1715137843441876,576
TOTAL,1715137843442456,13
TOTAL,1715137843442723,506
TOTAL,1715137843443231,13
TOTAL,1715137843443475,490
TOTAL,1715137843443967,10
TOTAL,1715137843443983,195
TOTAL,1715137843444181,1002161
TOTAL,1715137844446342,27
TOTAL,1715137844446582,594
TOTAL,1715137844447179,8
TOTAL,1715137844447191,166
TOTAL,1715137844447358,1002527
TOTAL,1715137845449882,17
TOTAL,1715137845449908,142
TOTAL,1715137845450052,1002682
TOTAL,1715137846452736,26
TOTAL,1715137846452779,210
TOTAL,1715137846452991,1002400
TOTAL,1715137847455388,16
TOTAL,1715137847455413,140
TOTAL,1715137847455555,1002418
TOTAL,1715137848457970,17
TOTAL,1715137848458176,378
TOTAL,1715137848458559,11
TOTAL,1715137848458742,349
TOTAL,1715137848459093,6
TOTAL,1715137848459248,325
TOTAL,1715137848459574,6
TOTAL,1715137848459583,151
TOTAL,1715137848459740,1002567
TOTAL,1715137849462312,20
TOTAL,1715137849462643,522
TOTAL,1715137849463172,18
TOTAL,1715137849463426,502
TOTAL,1715137849463931,16
TOTAL,1715137849463952,199
TOTAL,1715137849464154,1002818
TOTAL,1715137850466972,28
TOTAL,1715137850467231,418
TOTAL,1715137850467651,9
TOTAL,1715137850467832,441
TOTAL,1715137850468274,11
TOTAL,1715137850468513,411
TOTAL,1715137850468927,6
TOTAL,1715137850469117,398
TOTAL,1715137850469518,10
TOTAL,1715137850469725,448
TOTAL,1715137850470175,9
TOTAL,1715137850470188,157
TOTAL,1715137850470348,1002884
TOTAL,1715137851473236,21
TOTAL,1715137851473478,501
TOTAL,1715137851473983,18
TOTAL,1715137851474224,509
TOTAL,1715137851474736,15
TOTAL,1715137851474755,184
TOTAL,1715137851474943,1003171
TOTAL,1715137852478115,31
TOTAL,1715137852478166,219
TOTAL,1715137852478390,1002880
TOTAL,1715137853481271,20
TOTAL,1715137853481498,771
TOTAL,1715137853482271,6
TOTAL,1715137853482432,388
TOTAL,1715137853482821,6
TOTAL,1715137853482829,131
TOTAL,1715137853482963,1002320
TOTAL,1715137854485279,13
TOTAL,1715137854485442,309
TOTAL,1715137854485753,6
TOTAL,1715137854485924,353
TOTAL,1715137854486279,7
TOTAL,1715137854486294,140
TOTAL,1715137854486435,1002004
TOTAL,1715137855488435,15
TOTAL,1715137855488626,338
TOTAL,1715137855488966,5
TOTAL,1715137855488977,161
TOTAL,1715137855489140,1002277
TOTAL,1715137856491412,10
TOTAL,1715137856491430,149
TOTAL,1715137856491581,1002607
TOTAL,1715137857494186,19
TOTAL,1715137857494215,176
TOTAL,1715137857494392,1003179
TOTAL,1715137858497576,36
TOTAL,1715137858497631,243
TOTAL,1715137858497879,1004542
TOTAL,1715137859502433,66
TOTAL,1715137859502536,310
TOTAL,1715137859502852,1003220
TOTAL,1715137860506075,22
TOTAL,1715137860506385,604
TOTAL,1715137860506993,12
TOTAL,1715137860507010,217
TOTAL,1715137860507230,1003701
TOTAL,1715137861510940,68
TOTAL,1715137861511255,622
TOTAL,1715137861511882,7
TOTAL,1715137861512107,813
TOTAL,1715137861512927,27
TOTAL,1715137861512968,281
TOTAL,1715137861513255,1003070
TOTAL,1715137862516325,27
TOTAL,1715137862516571,584
TOTAL,1715137862517157,10
TOTAL,1715137862517332,442
TOTAL,1715137862517776,9
TOTAL,1715137862518030,450
TOTAL,1715137862518481,8
TOTAL,1715137862518493,168
TOTAL,1715137862518664,1005444
TOTAL,1715137863524113,46
TOTAL,1715137863524593,671
TOTAL,1715137863525271,16
TOTAL,1715137863525580,572
TOTAL,1715137863526155,15
TOTAL,1715137863526175,210
TOTAL,1715137863526389,1004306
TOTAL,1715137864530704,58
TOTAL,1715137864530997,1063
TOTAL,1715137864532068,18
TOTAL,1715137864532394,605
TOTAL,1715137864533001,14
TOTAL,1715137864533285,614
TOTAL,1715137864533902,13
TOTAL,1715137864533920,280
TOTAL,1715137864534203,1006232
TOTAL,1715137865540437,32
TOTAL,1715137865540808,547
TOTAL,1715137865541359,23
TOTAL,1715137865541693,575
TOTAL,1715137865542271,13
TOTAL,1715137865542591,535
TOTAL,1715137865543129,14
TOTAL,1715137865543148,250
TOTAL,1715137865543402,1002879
TOTAL,1715137866546282,25
TOTAL,1715137866546611,578
TOTAL,1715137866547195,25
TOTAL,1715137866547231,269
TOTAL,1715137866547503,1003388
TOTAL,1715137867550887,27
TOTAL,1715137867551253,629
TOTAL,1715137867551885,15
TOTAL,1715137867552151,567
TOTAL,1715137867552724,23
TOTAL,1715137867552762,300
TOTAL,1715137867553065,1003227
TOTAL,1715137868556292,29
TOTAL,1715137868556525,448
TOTAL,1715137868556977,11
TOTAL,1715137868556993,189
TOTAL,1715137868557186,1002473
TOTAL,1715137869559661,34
TOTAL,1715137869559977,544
TOTAL,1715137869560524,12
TOTAL,1715137869560771,477
TOTAL,1715137869561251,12
TOTAL,1715137869561269,177
TOTAL,1715137869561449,1002443
TOTAL,1715137870563890,20
TOTAL,1715137870564080,326
TOTAL,1715137870564408,6
TOTAL,1715137870564417,124
TOTAL,1715137870564544,1002886
TOTAL,1715137871567431,30
TOTAL,1715137871567734,681
TOTAL,1715137871568417,10
TOTAL,1715137871568444,213
TOTAL,1715137871568662,1003305
TOTAL,1715137872571967,36
TOTAL,1715137872572244,544
TOTAL,1715137872572792,14
TOTAL,1715137872572812,249
TOTAL,1715137872573065,1002388
TOTAL,1715137873575448,17
TOTAL,1715137873575473,799
TOTAL,1715137873576274,1002651
TOTAL,1715137874578926,27
TOTAL,1715137874579142,502
TOTAL,1715137874579650,12
TOTAL,1715137874579672,182
TOTAL,1715137874579857,1003010
TOTAL,1715137875582868,32
TOTAL,1715137875582916,237
TOTAL,1715137875583157,1003047
TOTAL,1715137876586204,22
TOTAL,1715137876586242,199
TOTAL,1715137876586444,1003091
TOTAL,1715137877589537,31
TOTAL,1715137877589929,611
TOTAL,1715137877590545,10
TOTAL,1715137877590566,254
TOTAL,1715137877590823,1002470
TOTAL,1715137878593290,12
TOTAL,1715137878593522,534
TOTAL,1715137878594059,8
TOTAL,1715137878594270,546
TOTAL,1715137878594818,8
TOTAL,1715137878594829,177
TOTAL,1715137878595009,1002938
TOTAL,1715137879597948,26
TOTAL,1715137879598218,440
TOTAL,1715137879598661,17
TOTAL,1715137879598897,479
TOTAL,1715137879599380,10
TOTAL,1715137879599402,241
TOTAL,1715137879599645,1002867
TOTAL,1715137880602515,26
TOTAL,1715137880602554,195
TOTAL,1715137880602751,1002887
TOTAL,1715137881605649,55
TOTAL,1715137881605739,170
TOTAL,1715137881605987,1002602
TOTAL,1715137882608592,33
TOTAL,1715137882608645,233
TOTAL,1715137882608882,1003164
TOTAL,1715137883612049,34
TOTAL,1715137883612398,661
TOTAL,1715137883613065,14
TOTAL,1715137883613340,671
TOTAL,1715137883614012,10
TOTAL,1715137883614027,245
TOTAL,1715137883614276,1002234
TOTAL,1715137884616506,12
TOTAL,1715137884616730,313
TOTAL,1715137884617044,9
TOTAL,1715137884617056,120
TOTAL,1715137884617179,1002431
TOTAL,1715137885619608,15
TOTAL,1715137885619631,131
TOTAL,1715137885619764,1003478
TOTAL,1715137886623244,34
TOTAL,1715137886623557,595
TOTAL,1715137886624156,18
TOTAL,1715137886624420,636
TOTAL,1715137886625058,10
TOTAL,1715137886625072,268
TOTAL,1715137886625343,1003697
TOTAL,1715137887629050,57
TOTAL,1715137887629379,584
TOTAL,1715137887629967,6
TOTAL,1715137887630169,1294
TOTAL,1715137887631470,26
TOTAL,1715137887631509,282
TOTAL,1715137887631795,1004610
TOTAL,1715137888636415,52
TOTAL,1715137888636499,1292
TOTAL,1715137888637796,1002288
TOTAL,1715137889640081,11
TOTAL,1715137889640099,144
TOTAL,1715137889640244,1003040
TOTAL,1715137890643287,20
TOTAL,1715137890643546,594
TOTAL,1715137890644146,23
TOTAL,1715137890644181,234
TOTAL,1715137890644417,1007331
TOTAL,1715137891651752,37
TOTAL,1715137891651809,277
TOTAL,1715137891652091,1006078
TOTAL,1715137892658171,31
TOTAL,1715137892658215,269
TOTAL,1715137892658488,1005050
TOTAL,1715137893663540,34
TOTAL,1715137893663933,621
TOTAL,1715137893664559,15
TOTAL,1715137893664580,249
TOTAL,1715137893664833,1002041
TOTAL,1715137894666869,14
TOTAL,1715137894666891,124
TOTAL,1715137894667016,1004886
TOTAL,1715137895671911,195
TOTAL,1715137895672645,682
TOTAL,1715137895673332,12
TOTAL,1715137895673591,648
TOTAL,1715137895674242,19
TOTAL,1715137895674269,255
TOTAL,1715137895674526,1002408
TOTAL,1715137896676937,28
TOTAL,1715137896677248,653
TOTAL,1715137896677908,25
TOTAL,1715137896678211,634
TOTAL,1715137896678848,19
TOTAL,1715137896679160,623
TOTAL,1715137896679787,22
TOTAL,1715137896679817,261
TOTAL,1715137896680081,1007892
TOTAL,1715137897687984,60
TOTAL,1715137897688543,668
TOTAL,1715137897689215,8
TOTAL,1715137897689401,408
TOTAL,1715137897689811,4
TOTAL,1715137897690002,472
TOTAL,1715137897690476,4
TOTAL,1715137897690486,198
TOTAL,1715137897690688,1003641
TOTAL,1715137898694340,63
TOTAL,1715137898694702,1009
TOTAL,1715137898695716,9
TOTAL,1715137898696042,817
TOTAL,1715137898696930,14
TOTAL,1715137898697206,499
TOTAL,1715137898697707,8
TOTAL,1715137898697942,630
TOTAL,1715137898698574,9
TOTAL,1715137898698592,197
TOTAL,1715137898698795,1002449
TOTAL,1715137899701239,18
TOTAL,1715137899701265,134
TOTAL,1715137899701400,1003614
TOTAL,1715137900705025,57
TOTAL,1715137900705434,470
TOTAL,1715137900705908,6
TOTAL,1715137900705921,208
TOTAL,1715137900706134,1003345
TOTAL,1715137901709489,60
TOTAL,1715137901709584,159
TOTAL,1715137901709748,1002304
TOTAL,1715137902712054,24
TOTAL,1715137902712322,495
TOTAL,1715137902712820,10
TOTAL,1715137902713055,478
TOTAL,1715137902713539,19
TOTAL,1715137902713758,474
TOTAL,1715137902714234,7
TOTAL,1715137902714434,466
TOTAL,1715137902714902,7
TOTAL,1715137902715116,500
TOTAL,1715137902715618,8
TOTAL,1715137902715630,199
TOTAL,1715137902715831,1003648
TOTAL,1715137903719490,53
TOTAL,1715137903719600,158
TOTAL,1715137903719764,1002609
TOTAL,1715137904722370,15
TOTAL,1715137904722571,360
TOTAL,1715137904722935,13
TOTAL,1715137904723114,386
TOTAL,1715137904723502,14
TOTAL,1715137904723520,156
TOTAL,1715137904723679,1003250
TOTAL,1715137905726927,28
TOTAL,1715137905727161,476
TOTAL,1715137905727644,6
TOTAL,1715137905727835,482
TOTAL,1715137905728319,5
TOTAL,1715137905728540,604
TOTAL,1715137905729147,18
TOTAL,1715137905729347,447
TOTAL,1715137905729797,6
TOTAL,1715137905730017,432
TOTAL,1715137905730451,14
TOTAL,1715137905730614,363
TOTAL,1715137905730979,8
TOTAL,1715137905730989,154
TOTAL,1715137905731146,1004060
TOTAL,1715137906735217,64
TOTAL,1715137906735528,696
TOTAL,1715137906736229,11
TOTAL,1715137906736247,206
TOTAL,1715137906736458,1003748
TOTAL,1715137907740217,69
TOTAL,1715137907740545,710
TOTAL,1715137907741259,9
TOTAL,1715137907741276,191
TOTAL,1715137907741473,1003944
TOTAL,1715137908745428,48
TOTAL,1715137908745722,576
TOTAL,1715137908746302,6
TOTAL,1715137908746315,182
TOTAL,1715137908746503,1002626
TOTAL,1715137909749125,15
TOTAL,1715137909749150,244
TOTAL,1715137909749397,1006061
TOTAL,1715137910755463,29
TOTAL,1715137910755516,535
TOTAL,1715137910756055,1007587
TOTAL,1715137911763651,41
TOTAL,1715137911763734,227
TOTAL,1715137911763966,1004433
TOTAL,1715137912768411,73
TOTAL,1715137912768523,341
TOTAL,1715137912768878,1004069
TOTAL,1715137913772968,54
TOTAL,1715137913773056,188
TOTAL,1715137913773249,1002447
TOTAL,1715137914775695,13
TOTAL,1715137914775717,153
TOTAL,1715137914775873,1003937
TOTAL,1715137915779821,60
TOTAL,1715137915780001,206
TOTAL,1715137915780212,1004334
TOTAL,1715137916784558,51
TOTAL,1715137916784644,204
TOTAL,1715137916784852,1004283
TOTAL,1715137917789146,52
TOTAL,1715137917789237,447
TOTAL,1715137917789691,1004312
TOTAL,1715137918794012,56
TOTAL,1715137918794376,984
TOTAL,1715137918795368,24
TOTAL,1715137918795723,730
TOTAL,1715137918796461,28
TOTAL,1715137918796835,603
TOTAL,1715137918797441,10
TOTAL,1715137918797713,586
TOTAL,1715137918798301,17
TOTAL,1715137918798613,625
TOTAL,1715137918799241,17
TOTAL,1715137918799531,576
TOTAL,1715137918800109,12
TOTAL,1715137918800416,521
TOTAL,1715137918800939,17
TOTAL,1715137918800961,235
TOTAL,1715137918801200,1003062
TOTAL,1715137919804263,25
TOTAL,1715137919804303,235
TOTAL,1715137919804542,1004448
TOTAL,1715137920809001,62
TOTAL,1715137920809096,203
TOTAL,1715137920809304,1003916
TOTAL,1715137921813229,55
TOTAL,1715137921813318,184
TOTAL,1715137921813509,1004752
TOTAL,1715137922818272,64
TOTAL,1715137922818823,786
TOTAL,1715137922819620,22
TOTAL,1715137922819654,236
TOTAL,1715137922819894,1003921
TOTAL,1715137923823825,58
TOTAL,1715137923824122,669
TOTAL,1715137923824795,9
TOTAL,1715137923824813,573
TOTAL,1715137923825393,1003483
TOTAL,1715137924828879,31
TOTAL,1715137924829210,569
TOTAL,1715137924829784,13
TOTAL,1715137924829804,245
TOTAL,1715137924830053,1003955
TOTAL,1715137925834020,62
TOTAL,1715137925834477,893
TOTAL,1715137925835375,11
TOTAL,1715137925835398,298
TOTAL,1715137925835701,1002417
TOTAL,1715137926838114,13
TOTAL,1715137926838348,373
TOTAL,1715137926838723,5
TOTAL,1715137926838858,313
TOTAL,1715137926839172,6
TOTAL,1715137926839181,118
TOTAL,1715137926839300,1002137
TOTAL,1715137927841432,13
TOTAL,1715137927841453,117
TOTAL,1715137927841573,1003829
TOTAL,1715137928845411,51
TOTAL,1715137928845496,199
TOTAL,1715137928845700,1003934
TOTAL,1715137929849645,46
TOTAL,1715137929849728,198
TOTAL,1715137929849930,1003784
TOTAL,1715137930853724,41
TOTAL,1715137930853800,189
TOTAL,1715137930853995,1004695
TOTAL,1715137931858702,50
TOTAL,1715137931858791,412
TOTAL,1715137931859208,1006533
TOTAL,1715137932865751,47
TOTAL,1715137932866054,862
TOTAL,1715137932866920,7
TOTAL,1715137932867404,662
TOTAL,1715137932868073,24
TOTAL,1715137932868401,686
TOTAL,1715137932869092,21
TOTAL,1715137932869125,254
TOTAL,1715137932869383,1004304
TOTAL,1715137933873700,61
TOTAL,1715137933873794,352
TOTAL,1715137933874152,1003809
TOTAL,1715137934877970,54
TOTAL,1715137934878312,565
TOTAL,1715137934878881,6
TOTAL,1715137934879093,897
TOTAL,1715137934879998,21
TOTAL,1715137934880031,270
TOTAL,1715137934880305,1004122
TOTAL,1715137935884438,60
TOTAL,1715137935884788,678
TOTAL,1715137935885470,6
TOTAL,1715137935885482,191
TOTAL,1715137935885679,1004709
TOTAL,1715137936890398,48
TOTAL,1715137936890980,466
TOTAL,1715137936891451,1004687
TOTAL,1715137937896149,56
TOTAL,1715137937896464,549
TOTAL,1715137937897017,5
TOTAL,1715137937897029,224
TOTAL,1715137937897259,1004873
TOTAL,1715137938902142,61
TOTAL,1715137938902238,313
TOTAL,1715137938902557,1004147
TOTAL,1715137939906715,62
TOTAL,1715137939906812,304
TOTAL,1715137939907121,1005024
TOTAL,1715137940912151,45
TOTAL,1715137940912222,160
TOTAL,1715137940912386,1004748
TOTAL,1715137941917146,64
TOTAL,1715137941917248,468
TOTAL,1715137941917721,1004257
TOTAL,1715137942921989,58
TOTAL,1715137942922082,328
TOTAL,1715137942922418,1002294
TOTAL,1715137943924711,19
TOTAL,1715137943924901,381
TOTAL,1715137943925284,5
TOTAL,1715137943925462,396
TOTAL,1715137943925860,5
TOTAL,1715137943925870,143
TOTAL,1715137943926015,1002290
TOTAL,1715137944928300,8
TOTAL,1715137944928448,294
TOTAL,1715137944928744,6
TOTAL,1715137944928890,305
TOTAL,1715137944929197,5
TOTAL,1715137944929205,145
TOTAL,1715137944929351,1004538
TOTAL,1715137945933901,52
TOTAL,1715137945933991,317
TOTAL,1715137945934315,1003530
TOTAL,1715137946937843,31
TOTAL,1715137946937889,248
TOTAL,1715137946938141,1004886
TOTAL,1715137947943039,65
TOTAL,1715137947943142,554
TOTAL,1715137947943701,1003821
TOTAL,1715137948947535,51
TOTAL,1715137948947621,194
TOTAL,1715137948947820,1004166
TOTAL,1715137949951998,69
TOTAL,1715137949952473,1375
TOTAL,1715137949953853,9
TOTAL,1715137949953871,163
TOTAL,1715137949954039,1004255
TOTAL,1715137950958304,54
TOTAL,1715137950958611,886
TOTAL,1715137950959505,24
TOTAL,1715137950959898,652
TOTAL,1715137950960553,21
TOTAL,1715137950960611,271
TOTAL,1715137950960889,1003946
TOTAL,1715137951964844,52
TOTAL,1715137951965140,558
TOTAL,1715137951965701,7
TOTAL,1715137951965961,827
TOTAL,1715137951966799,25
TOTAL,1715137951966841,304
TOTAL,1715137951967151,1007367
TOTAL,1715137952974520,33
TOTAL,1715137952974875,596
TOTAL,1715137952975476,15
TOTAL,1715137952975499,306
TOTAL,1715137952975809,1004710
TOTAL,1715137953980530,57
TOTAL,1715137953981003,806
TOTAL,1715137953981816,23
TOTAL,1715137953982112,623
TOTAL,1715137953982738,12
TOTAL,1715137953982756,226
TOTAL,1715137953982985,1004112
TOTAL,1715137954987108,51
TOTAL,1715137954987420,780
TOTAL,1715137954988209,25
TOTAL,1715137954988645,762
TOTAL,1715137954989414,33
TOTAL,1715137954989818,652
TOTAL,1715137954990472,17
TOTAL,1715137954990777,617
TOTAL,1715137954991397,14
TOTAL,1715137954991725,671
TOTAL,1715137954992399,19
TOTAL,1715137954992423,271
TOTAL,1715137954992698,1003833
TOTAL,1715137955996541,47
TOTAL,1715137955996837,574
TOTAL,1715137955997416,7
TOTAL,1715137955997663,897
TOTAL,1715137955998567,25
TOTAL,1715137955998905,689
TOTAL,1715137955999596,17
TOTAL,1715137955999889,576
TOTAL,1715137956000467,13
TOTAL,1715137956000756,701
TOTAL,1715137956001459,17
TOTAL,1715137956001746,600
TOTAL,1715137956002352,22
TOTAL,1715137956002388,319
TOTAL,1715137956002710,1004356
TOTAL,1715137957007078,51
TOTAL,1715137957007160,197
TOTAL,1715137957007363,1004471
TOTAL,1715137958011843,61
TOTAL,1715137958012142,631
TOTAL,1715137958012778,5
TOTAL,1715137958012790,159
TOTAL,1715137958012954,1003659
TOTAL,1715137959016623,61
TOTAL,1715137959016715,182
TOTAL,1715137959016903,1004045
TOTAL,1715137960020957,51
TOTAL,1715137960021042,201
TOTAL,1715137960021249,1003879
TOTAL,1715137961025138,36
TOTAL,1715137961025210,200
TOTAL,1715137961025416,1003994
TOTAL,1715137962029419,60
TOTAL,1715137962029768,1312
TOTAL,1715137962031089,20
TOTAL,1715137962031527,620
TOTAL,1715137962032150,24
TOTAL,1715137962032181,274
TOTAL,1715137962032458,1004097
TOTAL,1715137963036567,50
TOTAL,1715137963036656,265
TOTAL,1715137963036927,1004284
TOTAL,1715137964041223,48
TOTAL,1715137964041307,355
TOTAL,1715137964041669,1004564
TOTAL,1715137965046244,52
TOTAL,1715137965046553,609
TOTAL,1715137965047167,7
TOTAL,1715137965047181,160
TOTAL,1715137965047345,1004200
TOTAL,1715137966051557,54
TOTAL,1715137966052053,587
TOTAL,1715137966052643,6
TOTAL,1715137966052656,245
TOTAL,1715137966052906,1004205
TOTAL,1715137967057123,133
TOTAL,1715137967057719,946
TOTAL,1715137967058671,11
TOTAL,1715137967059041,531
TOTAL,1715137967059574,5
TOTAL,1715137967059789,544
TOTAL,1715137967060335,7
TOTAL,1715137967060348,203
TOTAL,1715137967060557,1004375
TOTAL,1715137968064942,52
TOTAL,1715137968065033,379
TOTAL,1715137968065418,1004175
TOTAL,1715137969069606,54
TOTAL,1715137969070043,748
TOTAL,1715137969070794,7
TOTAL,1715137969070810,283
TOTAL,1715137969071098,1004053
TOTAL,1715137970075162,47
TOTAL,1715137970075240,189
TOTAL,1715137970075435,1006052
TOTAL,1715137971081499,64
TOTAL,1715137971081822,644
TOTAL,1715137971082470,9
TOTAL,1715137971082487,249
TOTAL,1715137971082740,1003124
TOTAL,1715137972085869,41
TOTAL,1715137972085938,149
TOTAL,1715137972086091,1003458
TOTAL,1715137973089561,50
TOTAL,1715137973089646,203
TOTAL,1715137973089855,1004597
TOTAL,1715137974094462,42
TOTAL,1715137974094751,870
TOTAL,1715137974095629,32
TOTAL,1715137974095993,610
TOTAL,1715137974096606,15
TOTAL,1715137974096627,270
TOTAL,1715137974096902,1004014
TOTAL,1715137975100925,37
TOTAL,1715137975100996,192
TOTAL,1715137975101193,1004630
TOTAL,1715137976105835,52
TOTAL,1715137976106235,884
TOTAL,1715137976107125,22
TOTAL,1715137976107160,261
TOTAL,1715137976107426,1003706
TOTAL,1715137977111146,69
TOTAL,1715137977111519,770
TOTAL,1715137977112293,7
TOTAL,1715137977112591,839
TOTAL,1715137977113437,22
TOTAL,1715137977113468,271
TOTAL,1715137977113745,1004485
TOTAL,1715137978118242,60
TOTAL,1715137978118336,369
TOTAL,1715137978118713,1004012
TOTAL,1715137979122735,49
TOTAL,1715137979123034,644
TOTAL,1715137979123683,6
TOTAL,1715137979124216,703
TOTAL,1715137979124924,14
TOTAL,1715137979125217,585
TOTAL,1715137979125805,15
TOTAL,1715137979125826,263
TOTAL,1715137979126094,1004220
TOTAL,1715137980130323,73
TOTAL,1715137980130437,309
TOTAL,1715137980130751,1005681
TOTAL,1715137981136434,27
TOTAL,1715137981136483,274
TOTAL,1715137981136764,1004390
TOTAL,1715137982141166,58
TOTAL,1715137982141610,1010
TOTAL,1715137982142626,7
TOTAL,1715137982142864,515
TOTAL,1715137982143381,5
TOTAL,1715137982143397,193
TOTAL,1715137982143595,1003848
TOTAL,1715137983147453,39
TOTAL,1715137983147743,624
TOTAL,1715137983148371,6
TOTAL,1715137983148384,335
TOTAL,1715137983148728,1002094
TOTAL,1715137984150822,38
TOTAL,1715137984151206,839
TOTAL,1715137984152049,9
TOTAL,1715137984152311,524
TOTAL,1715137984152837,5
TOTAL,1715137984153064,391
TOTAL,1715137984153456,4
TOTAL,1715137984153465,136
TOTAL,1715137984153603,1004175
TOTAL,1715137985157786,57
TOTAL,1715137985157875,190
TOTAL,1715137985158070,1004148
TOTAL,1715137986162227,54
TOTAL,1715137986162312,909
TOTAL,1715137986163228,1004068
TOTAL,1715137987167306,61
TOTAL,1715137987167684,632
TOTAL,1715137987168319,14
TOTAL,1715137987168342,261
TOTAL,1715137987168608,1005557
TOTAL,1715137988174174,56
TOTAL,1715137988174261,219
TOTAL,1715137988174484,1004166
TOTAL,1715137989178655,37
TOTAL,1715137989179019,1499
TOTAL,1715137989180521,18
TOTAL,1715137989181573,639
TOTAL,1715137989182215,14
TOTAL,1715137989182235,164
TOTAL,1715137989182403,1004261
TOTAL,1715137990186674,63
TOTAL,1715137990187081,848
TOTAL,1715137990187936,27
TOTAL,1715137990188211,500
TOTAL,1715137990188715,13
TOTAL,1715137990188739,185
TOTAL,1715137990188927,1004120
TOTAL,1715137991193060,70
TOTAL,1715137991193167,334
TOTAL,1715137991193508,1004215
TOTAL,1715137992197737,67
TOTAL,1715137992198236,696
TOTAL,1715137992198936,8
TOTAL,1715137992199161,531
TOTAL,1715137992199695,6
TOTAL,1715137992199709,198
TOTAL,1715137992199913,1003539
TOTAL,1715137993203456,30
TOTAL,1715137993203800,587
TOTAL,1715137993204391,13
TOTAL,1715137993204409,252
TOTAL,1715137993204665,1003547
TOTAL,1715137994208222,62
TOTAL,1715137994208317,141
TOTAL,1715137994208464,1004043
TOTAL,1715137995212518,53
TOTAL,1715137995212610,299
TOTAL,1715137995212916,1004496
TOTAL,1715137996217426,65
TOTAL,1715137996217530,303
